Id,nAnswers,QuestionId,Title,Body,Score,ViewCount,IsAccepted,Reason
77,5,4769776,MYSQL Table design help,"<p>I have  a table called teams (id, name, ...)   I have a table called divisions (id, name, ......)   I want the diviosn to hold the teams.id  for each team in a divsion  and Teams can be in more than one divsion.  How do I set this up?</p>&#xA;",0,77,0,The problem is not solved
78,5,33635802,Convert C# method name to text,"<p>I am using a generic handler in Visual Studio 2013.</p>&#xA;&#xA;<p>What I am trying to do is to create a URL that incorporates the name of a method, but I want the name of the method to be real code so that it will not be hard-coded and follow along i",3,665,0,The problem is not solved
79,5,12357210,cryptic perl expression,"<p>I find the following statement in a perl (actually PDL) program:</p>&#xA;&#xA;<pre><code>/\/([\w]+)$/i;&#xA;</code></pre>&#xA;&#xA;<p>Can someone decode this for me, an apprentice in perl programming?</p>&#xA;",0,366,0,The problem is not solved
80,5,5519747,How to add anchor tags dynamically to a div in Javascript?,<p>How to add a list of hyperlinks (with their events and properties) dynamically to a div in Javascript?</p>&#xA;,30,85059,0,The problem is not solved
81,5,46728817,Setting background color + opacity in js except a button,"<p>When something happens I am setting body <code>background-color</code> to grey and decrease <code>opacity</code>. However that obviously changes opacity of a button as well.</p>&#xA;&#xA;<p>What I want to achieve is when action occur, change opacity of",-1,81,0,The problem is not solved
82,5,19868709,array returning error in c,"<p>I am getting an error in the return line. "Incompatible pointer to integer conversion returning 'int (*)[2]' from a function with result type 'int'" can someone explain what is theory behind this error and how to fix it? still I am getting right result""p>I am getting an error in the return line. "Incompatible pointer to integer conversion returning 'int (*)[2]' from a function with result type 'int'" can someone explain what is theory behind this error and h"">I am getting an error in the return line. "Incompatible pointer to integer conversion returning 'int (*)[2]' from a function with result type 'int'" can someone ex""I am getting an error in the return line. "Incompatible pointer to integer conversion returning 'int (*)[2]' from a func"" am getting an error in the return line. "Incompatible pointer to integer con""am getting an error in the return l",1,108,0,The problem is not solved
83,5,5430694,GUI in Amazon EC2 Linux instance,<p>I would like to use Amazon EC2 but I need to know if an AMI with Linux distribution with GUI exists.</p>&#xA;,12,21340,0,The problem is not solved
84,5,8955372,Objective-C Parent Child Pointers and their relationship,"<p>I have a parent class<br></p>&#xA;&#xA;<pre><code>@interface Parent : NSObject&#xA;@end&#xA;</code></pre>&#xA;&#xA;<p>And a child class<br></p>&#xA;&#xA;<pre><code>@interface Child : Parent&#xA;@end&#xA;</code></pre>&#xA;&#xA;<p>In general, we can stor",2,1737,0,The problem is not solved
85,5,1626049,Overriding List<T>'s Add(),<p>Can't  i overload List's Add method ?</p>&#xA;&#xA;<pre><code>class ListDemo&lt;T&gt;:List&lt;T&gt;&#xA; {&#xA;    public override T  Add&lt;T&gt;(T value)&#xA;   {&#xA;      return base.Add(value);&#xA;   }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>I am  re,4,13258,0,The problem is not solved
86,5,1093137,Can Javascript access native image size?,"<p>I'm writing a jQuery function where I'd like to access both the native size of an image, and the size specified for it on the page. I'd like to set a variable for each.</p>&#xA;&#xA;<p>How is that done?</p>&#xA;",18,13106,0,The problem is not solved
87,5,19376537,Install rails from gem,<p>I installed ruby and next rails as a gem with this command</p>&#xA;&#xA;<pre><code>gem install rails -include-dependencies&#xA;</code></pre>&#xA;&#xA;<p>It installed successfully but even after restarting my command window i couldnt run commands like:<,0,80,0,The problem is not solved
88,5,6204091,How to check if the web page is submitted only 3 times?,"<p>I have web form in which I have to make sure that 'SUBMIT' button is being clicked no more than 3 times. I have some logic in the form which restricts the user to enter anything after 3 failed attempts. </p>&#xA;&#xA;<p>This is my logic, but I know thi",1,602,0,The problem is not solved
89,5,986192,how secure is tomcat,"<p>as can be seen from two other question I had I am looking for a secure webserver as there where discussion at work how safe tomcat really is.&#xA;But basically what I found on the net regarding how safe it is is greek to me. So I was hoping, someone co",7,4930,0,The problem is not solved
90,5,20854789,Admob interstitial ad won't display,"<p>I used to display AdMob banner on my future apps, and I'd like to give a try to the interstitial ads.</p>&#xA;&#xA;<p>I checked the AdMob SDK for implementation, and I copied their example source because it was exactly  what I want (i.e. the interstiti",16,30064,0,The problem is not solved
91,5,20473355,Button is not calling OnClickListener with first click,"<p>I am trying to develop a <strong><a href="http://developer.android.com/reference/android/util/Log.html">Log</a></strong> in page, where I have Username, password and a button. When I click the button for the first time, nothing happens, but when I clic""p>I am trying to develop a <strong><a href="http://developer.android.com/reference/android/util/Log.html">Log</a></strong> in page, where I have Username, password and a button. When I click the button for the "">I am trying to develop a <strong><a href="http://developer.android.com/reference/android/util/Log.html">Log</a></strong> in page, where I have Username, password and""I am trying to develop a <strong><a href="http://developer.android.com/reference/android/util/Log.html">Log</a></strong> in"" am trying to develop a <strong><a href="http://developer.android.com/reference/a""am trying to develop a <strong><a href="""",18,8683,0,The problem is not solved
92,5,7334754,Correct way to check Java version from BASH script,<p>How can I check whether Java is available (in the PATH or via JAVA_HOME) from a bash script and make sure the version is at least 1.5?</p>&#xA;,36,41893,0,The problem is not solved
93,5,520225,What are the advantages of using an MVC framework over e.g. Drupal to build a large website?,"<p>I am writing a comparison between 3 technology options for building our new website:</p>&#xA;&#xA;<ul>&#xA;<li>Wordpress</li>&#xA;<li>Drupal</li>&#xA;<li>An MVC framework</li>&#xA;</ul>&#xA;&#xA;<p>The boss is sure we should use Wordpress, but the site",9,8968,0,The problem is not solved
94,5,1252900,Big O Notation for an Algorithm,<p>I can't solve a problem; can someone help me?</p>&#xA;&#xA;<p>What is the Big O notation for the below statement:-</p>&#xA;&#xA;<pre><code>for (int i=2;i&lt;=n;i=i*4)&#xA;    sum++;&#xA;</code></pre>&#xA;,4,2134,0,The problem is not solved
95,5,13348150,SQL Server : DELETE rows having more than 1 record (NULL),<p>I have a table with part numbers and associated component part no and location. </p>&#xA;&#xA;<p>Each <code>part_no</code> may have multiple components or not at all.</p>&#xA;&#xA;<p>Here's an example </p>&#xA;&#xA;<pre><code>Part_No | Component_Part_N,2,1508,0,The problem is not solved
96,5,26010573,How to find an item with a specific start string in a set,<p>I have a set of ~10 million items which look something like this:</p>&#xA;&#xA;<pre><code>1234word:something&#xA;4321soup:ohnoes&#xA;9cake123:itsokay&#xA;[...]&#xA;</code></pre>&#xA;&#xA;<p>Now I'd need to quickly check if an item witha specific start ,0,73,0,The problem is not solved
97,5,37451251,PHP How can I do multiple where conditions?,"<p>This is my current code for taking a user log in:</p>&#xA;&#xA;<pre><code>&lt;?php&#xA;$uName = "";&#xA;$uNameMsg = "";&#xA;$pWord = "";&#xA;$pWordMsg = "";&#xA;&#xA;if(isset($_POST["submit"])){&#xA;    $uName = $_POST["username"];&#xA;    if (empty($u""p>This is my current code for taking a user log in:</p>&#xA;&#xA;<pre><code>&lt;?php&#xA;$uName = "";&#xA;$uNameMsg = "";&#xA;$pWord = "";&#xA;$pWordMsg = "">This is my current code for taking a user log in:</p>&#",0,530,0,The problem is not solved
98,5,3961759,C# based Windows Service starts and then stops - why?,"<p>I have built a Windows Service and for some reason, when I start the service it starts up and then shuts right back down.  Iüve tried googling why this is happening.  Nothing is appearing in any system logs.  Here is my Start/Stop code for the service.",1,2429,0,The problem is not solved
174,3,18242180,Writing Bytes To Device every Second in C,"<p>I am just having troubles with a function which attempts to constantly write every second to a terminal in order to continuously receive data: </p>&#xA;&#xA;<pre><code>int plash(int filedes) {&#xA;    static struct p_1 = {&#xA;        .X = 1,&#xA;     ",-1,209,0,The problem is not solved
175,3,5567628,WCF - Can I generate one proxy from two separate interfaces,"<p>I have two separate interfaces and two separate endpoints (.svc files) defined in a single WCF project. These interfaces share common objects in the project. Is there a way to create a single proxy that combines both interfaces and all the objects, sin",2,448,0,The problem is not solved
176,3,5757799,Casting from Decimal to Float,"<p>I am doing a little bit of mathematical calculations. Here is my code:</p>&#xA;&#xA;<pre><code>   decimal FirstYr = decimal.Round((first / second), 5);&#xA;</code></pre>&#xA;&#xA;<p>If I am passing <code>first = 20</code> and <code>second = 34</code>, ",4,6992,0,The problem is not solved
177,3,20892490,multiple nav tag conflict,<p>I have two nav tags for mobile and desktop navigation and the problem is that the desktop menu goes to bottom when I include the second nav menu on the bottom of the page. If i set the position for the desktop menu to fixed and top 0 it will stay on to,0,72,0,The problem is not solved
178,3,9988381,How do use the LayoutInflater inflater properly,"<p>I created the Layout design using java code only not from the XML Layout Designs. The code I used is following</p>&#xA;&#xA;<pre><code> public View getView(int position, View convertView, ViewGroup parent) {&#xA;  TextView tv = new TextView(mContext);&",0,5226,0,The problem is not solved
179,3,16425113,Why doesn't this code cause a segfault?,"<p>Why doesn't this segfault?</p>&#xA;&#xA;<pre><code>#include &lt;stdio.h&gt;&#xA;int main()&#xA;{&#xA;    int i;&#xA;    int arr[] = {1, 2, 3, 4};&#xA;&#xA;    for(i=0;i&lt;8;i++)&#xA;    {&#xA;        arr[i] = i;&#xA;        printf(" %d", arr[i]);&#xA;""p>Why doesn't this ",3,146,0,The problem is not solved
180,3,6238106,how RMI work with out stub,<p>can anybody explain how following rmi code work without stub</p>&#xA;&#xA;<pre><code>ReceiveMessageInterface.java&#xA;&#xA;import java.rmi.*;&#xA;&#xA;public interface ReceiveMessageInterface extends Remote{&#xA;&#xA;  void receiveMessage(String x) thr,0,1081,0,The problem is not solved
181,3,11872805,How to detect socket is closed in forward proxy,"<p>I have written simple forward proxy server which accepts the connection on range of ports from the client and forwards them. </p>&#xA;&#xA;<p>After the connection is established, I add them to a socket list which I monitor using select(). I do know bet",1,448,0,The problem is not solved
182,3,31431281,Find index of nearest in sorted vector,"<p>I wrote a C++ routine to find nearest double element in sorted array. Is there a way to speed up? </p>&#xA;&#xA;<p>There are two branches based on the value of boolean <code>reversed</code>, if <code>reversed</code> it is sorted in the decreasing order",-2,1641,0,The problem is not solved
183,3,25804362,How to write a regexp pattern that is not nested inside another pattern,<p>Suppose the text is as follows:</p>&#xA;&#xA;<pre><code>some text \( {{my}} \) more text \(some\) text {{my}} more text&#xA;some text {{my}} more text some text {{my}} more text&#xA;</code></pre>&#xA;&#xA;<p>The text contains two special patterns: <cod,0,33,0,The problem is not solved
184,3,15386515,Displaying iframe with javascript/jquery,"<p>I have this iframe:</p>&#xA;&#xA;<pre><code>&lt;iframe width="0" height="0" src="http://www.youtube.com/embed/Nc9xq-TVyHI?autoplay=1&amp;start=110&amp;end=119" frameborder="0" &gt;&lt;/iframe&gt;&lt;/body&gt;&lt;/html&gt;';&#xA;</code></pre>&#xA;&#xA;<""p>I have this iframe:</p>&#xA;&#xA;<pre><code>&lt;iframe width="0" height="0" src="http://www.youtube.com/embed/Nc9xq-TVyHI?autoplay=1&amp;start=110&amp;end=119" frameborder="0" &gt;&lt;/ifr"">I have this iframe:</p>&#xA;&#xA;<pre><code>&lt;iframe width="0" height="0" src="http://www.youtube.com/embed/Nc9xq-TVyHI?aut""I have this iframe:</p>&#xA;&#xA;<pre><code>&lt;iframe width="0"" ",0,233,0,The problem is not solved
185,3,39290925,How to create multiple tables using one sql query,"<p>I'm going to prepare an installation script for my website which is automatically creates database and it's tables.&#xA;How can I send every queries in one?&#xA;Here is the PHP code:</p>&#xA;&#xA;<pre><code>$table_query = "CREATE TABLE IF NOT EXISTS ".""p>I'm going to prepare an ins",0,85,0,The problem is not solved
186,3,12721177,why we do not use '&' in scanf for char arrray,"<pre><code>int age;&#xA;char name[10];&#xA;&#xA;scanf("%d", &amp;age);&#xA;scanf("%s", name);&#xA;</code></pre>&#xA;&#xA;<p>In first <code>scanf</code> function we use <code>'&amp;'</code> symbol before age, but in second <code>scanf</code> we don't use <""pre><code>int age;&#xA;char name[10];&#xA;&#xA;scanf("%d", &amp;age);&#xA;scanf("%s", name);&#xA;</code></pre>&#xA;&#xA;<p>In first <code>scanf</code> function we use <code>'&amp;'</code> symbol befor""re><code>int age;&#xA;char name[10];&#xA;&#xA;scanf("%d", &amp;age);&#xA;scanf("%s", name);&#xA;</code></pre>&#xA;&#xA;<p>In first <code>scanf</co""e><code>int age;&#xA;char name[10];&#xA;&#xA;scanf("%d", &amp;age);&#xA;scanf("%s", name);&#x""><code>int age;&#xA;char name[10];&#xA;&#",-2,2550,0,The problem is not solved
187,3,11122166,Removing images that a user has clicked on,<p>I am working on a memory matching game. I have some code that checks if two images that the user clicked on have the same source and removes the images if they do have the same source.</p>&#xA;&#xA;<pre><code>(function compareClicked() {&#xA;    var la,2,89,0,The problem is not solved
188,3,36459345,dropdown menu doesn't stay still after mouse hover,"<p>I am using the veggie theme on Wordpress and have added subcategories to the primary menu, which appear as a dropdown list with mouse hover. However, with mouse out the dropdown disappears. Any ideas on how I can fix it? </p>&#xA;&#xA;<p>The website is",0,34,0,The problem is not solved
189,3,28529507,Why is the group method allowed on re.match even though it can sometimes return None?,"<p>In following code we are not sure what comes as input to the <code>match</code> method (<code>p.match</code>), so the result could be <code>None</code>, for example: </p>&#xA;&#xA;<pre><code>&gt;&gt;&gt; import re&#xA;&gt;&gt;&gt; p = re.compile('[a-z]",-3,55,0,The problem is not solved
190,3,13568888,"windows phone, reading level from txt file","<p>I'm working on a windows phone 7 game and I have saved the levels in a text file and i want to load it into a 2D array but there is no content importer for txt files, I have used the isolated storage manager</p>&#xA;&#xA;<pre><code>protected void read_",0,1239,0,The problem is not solved
191,3,17843111,VB.Net - Check when user has clicked outside Form but not minimised,"<p>I'm trying to create a copy-pasting utility in VB.NET forms, where I select text from anywhere, drag it to a textbox, and it is automatically copied to the clipboard as plaintext. I want it set up so that when the window is open and I click off it, thi",1,1494,0,The problem is not solved
192,3,19203839,read string and output Uppercase letters,<p>I've been struggling with this simple question from an assignment:</p>&#xA;&#xA;<p>My tester class is supposed to read an input called name and my other class&#xA;is supposed to have a method that returns only uppercase letters.</p>&#xA;&#xA;<p>My code,0,6106,0,The problem is not solved
193,3,21370548,using php to insert into mysql: access denied as root user,<p>So I am using this script to try and insert into my local mysql database</p>&#xA;&#xA;<pre><code>$firstname = $_POST['firstname_php'];&#xA;$lastname = $_POST['lastname_php'];&#xA;$username = $_POST['username_php'];&#xA;$email = $_POST['email_php'];&#xA,-1,535,0,The problem is not solved
200,3,22984760,Swing only draws one of two JPanels?,"<p>I'm building a display API in Java for an internship. Loading in a single image works, but as soon as i want to add another the first image disappears and only draws the second one. Any ideas on how to fix this? </p>&#xA;&#xA;<p>The main class:</p>&#xA",-2,72,0,The problem is not solved
203,1,12917377,Too many WCF channels,"<p>In our system there are multiple "sites" communicating with one another via WCF. Each site exposes ~20 interfaces over NetTCP binding.</p>&#xA;&#xA;<p>When a site consumes the interfaces of the peer site, it will open a separate TCP socket for each cha""p>In our system there are multiple "sites" communicating with one another via WCF. Each site exposes ~20 interfaces over NetTCP binding.</p>&#xA;&#xA;<p>When a site consumes the interfaces of the peer site, it will ope"">In our system there are multiple "sites" communicating with one another via WCF. Each site exposes ~20 interfaces over NetTCP binding.</p>&#xA;&#xA;<p>When a site consumes the inter""In our system there are multiple "sites" communicating with one another via WCF. Each site exposes ~20 interfaces over NetTCP binding.</p>&#xA;&#xA""n our system there are multiple "sites" communicating with one another via WCF. Each site exposes ~20 interfaces "" our system there are multiple "sites" communicating with one another via WCF. E""our system there are multiple "sites" communicat""ur system there a",2,285,0,The problem is not solved
204,1,26608838,fetch contents from google drive dynamically,<p>I am making a website in which I am fetching contents from dropbox and google drive.&#xA;I have got the api for dropbox :</p>&#xA;&#xA;<pre><code>&lt;?php&#xA;&#xA;/* Please supply your own consumer key and consumer secret */&#xA;$consumerKey = '';&#xA,-5,82,0,The problem is not solved
205,1,43920109,Complement of Pandas Dataframe Sample,"<pre><code>import pandas as pd&#xA;&#xA;df = pd.read_csv("train.csv")&#xA;&#xA;sample = df.sample(10)&#xA;&#xA;sample.to_csv("train_subset.csv")&#xA;</code></pre>&#xA;&#xA;<p>I want to sample 10 random rows from a given csv file (train.csv) and store it a""pre><code>import pandas as pd&#xA;&#xA;df = pd.read_csv("train.csv")&#xA;&#xA;sample = df.sample(10)&#xA;&#xA;sample.to_csv("train_subset.csv")&#xA;</code></pre>&#xA;&#xA;<p>I want to sample 10 ran""re><code>import pandas as pd&#xA;&#xA;df = pd.read_csv("train.csv")&#xA;&#xA;sample = df.sample(10)&#xA;&#xA;sample.to_csv("train_subset.csv""e><code>import pandas as pd&#xA;&#xA;df = pd.read_csv("train.csv")&#xA;&#xA;sample =""><code>import pandas as pd&#x",1,155,0,The problem is not solved
237,1,6252851,Buttons on scrollview issue,"<p>This is my first question on StackOverflow, but I've learned a lot here already. </p>&#xA;&#xA;<p>Now I have a problem, which I couldn't solve. &#xA;I have a horizontal scroll view with some buttons on it (let's say 20 buttons). When I scroll and stop ",1,185,0,The problem is not solved
259,1,5231367,Sleep command in PHP returns non zero,"<p>I have a script, that is run as a part of my module in Drupal.&#xA;In this module, I use cURL functions to request html page from a remote website, then I parse the html content and write it to my database.&#xA;I wanted to have a delay between every re",0,360,0,The problem is not solved
260,1,46303039,iOS ideal image resolution,"<p>I'm having a real hard time understanding this, but let's say I have an iOS app for both iPad and iPhone and I want to download an image from a server and display it in full screen.</p>&#xA;&#xA;<p>I have read that the iPad pro has a resolution of <cod",-1,29,0,The problem is not solved
261,1,4179268,Exception handling and executing remaining code in document.ready function,"<pre><code>$(document).ready(function() {&#xA;      1) some code here&#xA;      2) some code here&#xA;});&#xA;</code></pre>&#xA;&#xA;<p>If for some reason if my code at line1 breaks , all the bindings which are at line2 are not happening. May i know if th",0,79,0,The problem is not solved
262,1,38606005,MSSQL DateTime2 Fail to Update,"<p>Im running stored procedure which in charges to insert, update and delete table's entries.&#xA;While both insert and delete runs smoothly, the update operation updates all columns except <code>DATETIME2</code> one.</p>&#xA;&#xA;<p>The scenario - I test",0,59,0,The problem is not solved
263,1,27176476,How to show the image loader until the respose from AJAX request comes in following scenario?,<p>Following is the jQuery-AJAX code that I've written :</p>&#xA;&#xA;<pre><code>$('#request_form').submit(function(e) {&#xA;  var form = $(this);&#xA;  var formdata = false;&#xA;&#xA;  if(window.FormData) {&#xA;    formdata = new FormData(form[0]);&#xA; ,1,391,0,The problem is not solved
264,1,6606313,Create an Executable from Wordpress,<p>I have this huge application that I want to create for an educational company to be running in a connection of schools. It contains more than 1000 revision papers and the same amount of answers. This is about 10000 pages which would be tedious to handl,0,435,0,The problem is not solved
265,1,38171350,How to stop streaming response with flask,"<p>In Flask, I would like to stop video streaming, in order to perform another task (to redirect to main page).&#xA;But instead, when streaming stops, the screen freezes to the last frame.</p>&#xA;&#xA;<p>My code is:</p>&#xA;&#xA;<pre><code>def gen_tempor",0,351,0,The problem is not solved
266,1,45788472,Syntax error (missing operator) in query expression,"<pre><code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECODE, UPPERFORMATIONCODE, FORMATIONCODE, LED.UNITCODE As UNITCODE,LED.STORECODE As STORECODE, LED.SECTIONNO As SECTIONNO, LED.PARTNO As PARTNO, "&#xA;            sql &amp;= ""pre><code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECODE, UPPERFORMATIONCODE, FORMATIONCODE, LED.UNITCODE As UNITCODE,LED.STORECODE As STORECODE, LED.SECTIONNO As SECTIONNO, LED.PARTNO As PARTNO""re><code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECODE, UPPERFORMATIONCODE, FORMATIONCODE, LED.UNITCODE As UNITCODE,LED.STORECODE As STORECODE, LED.SECTIONNO As S""e><code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECODE, UPPERFORMATIONCODE, FORMATIONCODE, LED.UNITCODE As UNITCODE,LED.STORECODE As ""><code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECODE, UPPERFORMATIONCODE, FORMATIONCODE, LED.UNITCODE A""<code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECODE, UPPERFORMATIONCODE, FO""code>Dim sql As String = "SELECT DISTINCT LED.IDX As IDX, CORPCODE, UNITTYPECO""ode>Dim sql As String = "SELECT DISTINCT LED.IDX As ""de>Dim sql As String = "SEL""e>D",0,35,0,The problem is not solved
267,1,42295834,log4net logging find method name,<p>I am logging log using log4net in an ActionMethod whose name is LogHandlerMethod(). That ActionMethod is called inside different functions(Actions). How to get methodname of those functions inside which LogHandlerMethod() has been called</p>&#xA;,0,65,0,The problem is not solved
268,1,42263758,java.lang.String cannot be converted to int... not sure what I'm doing wrong,"<p>This is my second week in a Java course, so bear with me. I am trying to make a program that allows for a user input of "rock","paper", or "scissors." I am sure there are more efficient ways than what I have done, and I thought I was actually making pr""p>This is my second week in a Java course, so bear with me. I am trying to make a program that allows for a user input of "rock","p"">This is",-5,99,0,The problem is not solved
269,1,9778423,Require password/keycode to delete entries,"<p>I recently built a corporate phone directory in Rails. I want it accessible to all staff members, but when someone clicks "Delete", I want a separate window to appear requiring a pre-set password or keycode. (That password would be set maybe in a stati""p>I recently built a corporate phone directory in Rails. I want it accessible to all staff members, but when someone clicks "Dele"">I r",0,46,0,The problem is not solved
270,1,38087647,How would I get the largest portion of valid HTML code given invalid input in Python?,"<p>I would like to make some sort of HTML parser which takes in some code that is invalid: i.e. has a start tag without an end tag or vice versa, and return the largest portion of valid HTML. </p>&#xA;&#xA;<p>Example Input:</p>&#xA;&#xA;<pre><code>       ",0,25,0,The problem is not solved
271,1,27756548,Combining var and Dynamic statements,"<p>Heres a fun problem I have.</p>&#xA;&#xA;<p>I have a function that returns a var of items;</p>&#xA;&#xA;<pre><code>  var Items = new { sumList = SumList, ratesList = List, sum = List.Sum() };&#xA;        return Items;&#xA;</code></pre>&#xA;&#xA;<p>From",-2,52,0,The problem is not solved
272,1,31750328,URL rewrite with .htaccess (remove $_GET variables),<p>I have this URL : <code>https://example.com/beehive_deposit?id=6a23361b37MjE-&amp;owner_cus_id=607dde5711MQ--</code></p>&#xA;&#xA;<p>And I want to convert it in this:</p>&#xA;&#xA;<p><code>https://example.com/beehive_deposit/6a23361b37MjE-/607dde5711MQ,1,312,0,The problem is not solved
49,5,9434440,Javascript onclick change color of more than one element,<p>I want to change the color of more than one element in a page by clicking on a button. I really thought this would be very but I am having lots of difficulty achieving it. My code as follows changes the first element - and I know this is because i am u,0,4993,1,The problem is solved after discussion
99,5,15867730,Center button under form in bootstrap,<p>i have some problems with Bootstrap. i centered form and button by using <code>span6 offset3</code> and don't know how to center button under this form right now. i tried with <code>text-align: center</code> but still it's more on the left.</p>&#xA;&#x,10,64420,1,The problem is solved after discussion
141,3,7955285,C: finding the maximum and minimum of the type of an arithmetic expression,"<p>I need to find the maximum and minimum of an arbitrary C expression which has no side effects. The following macros work on my machine. Will they work on all platforms? If not, can they be modified to work? My intent is to subsequently use these to imp",6,340,1,The problem is solved after discussion
142,3,20323755,JIT simple optimization,<p>I have the following method</p>&#xA;&#xA;<pre><code>void DoSome(){&#xA;    if (int.Parse(SomeStringProperty) &gt; 8)&#xA;        // do something&#xA;&#xA;    if (int.Parse(SomeStringProperty) &lt; 10)&#xA;        // do something&#xA;}&#xA;</code></pre>,2,122,1,The problem is solved after discussion
194,3,5347228,How to tell hibernate to print the column name instead of column number in the log?,"<p>I was able the get the below log</p>&#xA;&#xA;<pre><code>Hibernate: insert into ORGANIZATIONALUNITCATALOG (ID, SYSTEMID) values (null, ?)&#xA;[main] DEBUG org.hibernate.type.LongType  - binding '0' to parameter: 1&#xA;</code></pre>&#xA;&#xA;<p>after sp",3,438,1,The problem is solved after discussion
195,3,36786475,Loading a UIImage from xcassets,"<p>I'm trying to load a launch image from the Image.xcassets folder but to no avail.  There are other <a href="https://stackoverflow.com/questions/19294589/uiimage-imagewithxassets">answer</a>s (and <a href="https://stackoverflow.com/questions/32152197/ho""p>I'm trying to load a launch image from the Image.xcassets folder but to no avail.  There are other <a href="https://stackoverflow.com/question"">I'm trying to load a launch image",4,2849,1,The problem is solved after discussion
238,1,19188211,How to add fixed button to the bottom right of page,"<p>I'm having some trouble adding a fixed button on the bottom of my webpage. Been testing out different numbers with the pixels, but the button hasn't been showing underneath the page on the right.</p>&#xA;&#xA;<p>HTML</p>&#xA;&#xA;<pre><code>&lt;a href=",17,64472,1,The problem is solved after discussion
239,1,32783686,How to convert a nil string in swift,"<p>I try to filter just the name of my peripheral.name object. Usually, that's no problem. For example:&#xA;<code>[Optional"Apple TV"]</code> works like it should.&#xA;But if I get a nil object, I get a fatal error and I don't understand why...</p>&#xA;&#""p>I try to filter just the name of my peripheral.name object. Usually, that's no problem. For example:&#xA;<code>[Optional"Apple TV"">I try t",1,406,1,The problem is solved after discussion
240,1,8978366,android unlocker for myself,<p>How can I do a unlocker ad for myself? </p>&#xA;&#xA;<p>I have second application and what I want is that ask user an offer if user install my second application I will give him some bonus..</p>&#xA;&#xA;<p>but I dont know how to open Market Installing,1,138,1,The problem is solved after discussion
241,1,21916361,Is there a difference between /etc/profile and a bash init file?,"<p>I am trying to extend my bash history size from 1000 commands to 10000 commands. </p>&#xA;&#xA;<p>I am trying to follow <a href="http://blog.macromates.com/2008/working-with-history-in-bash/" rel="nofollow">this tutorial</a> to extend my bash history f""p>I am trying to extend my bash history size from 1000 commands to 10000 commands. </p>&#xA;&#xA;<p>I am trying to follow <",0,102,1,The problem is solved after discussion
242,1,17800290,Issue programming a math equation in Objective-C?,<p>I am trying to solve the following equation in my program:</p>&#xA;&#xA;<blockquote>&#xA;  <p>7.7^2 x 0.012^2/(0.2145 x 1.67^(16/3))</p>&#xA;</blockquote>&#xA;&#xA;<p>That should equal : 0.002582 (this is verified w/ google &amp; scientific calculator),0,133,1,The problem is solved after discussion
243,1,34597334,Android: change menu depending on selected fragment,"<p>I have a diferent fragments but I want to change the options menu. I want that only the "Solicitudes" have it</p>&#xA;&#xA;<p><a href="http://i.stack.imgur.com/zFiJ1.jpg" rel="nofollow">The fragment that I want to have this option</a></p>&#xA;&#xA;<p><""p>I have a diferent fragments but I want to change the options menu. I want that only the "Solicitudes" have it</p>&#xA;&#xA;<p><a href="http://i.stack.imgur.com/z"">I have a diferent fragments but I want to change the options menu. I wa",1,734,1,The problem is solved after discussion
244,1,19639802,Rails: load data from seeds.rb,"<p>When I run <code>rake db:setup</code>, I want to load the data from seeds.rb. But after running <code>db:setup</code>, I don't see my posts any more.&#xA;How can I solve that problem?</p>&#xA;",0,97,1,The problem is solved after discussion
245,1,21589306,How can I create a table for my database in MySQLi,"<p>I am simply trying to create a table so I can insert rows, etc. in the database but I can't seem to get it to work. I have connected to the database but can't create tables. I just can't find a clear solution online for how to create a table in MySQLi,",0,2271,1,The problem is solved after discussion
246,1,15446028,Read Microsoft Excel data without using OLEDB provider?,"<p>I have Excel file with header and few data ,i have to read Excel file without using oledb provider because i need to install oledb provider on server so i don't have a permission. Is there any alternative solution.</p>&#xA;&#xA;<p>is it possible to rea",0,1943,1,The problem is solved after discussion
273,1,45695144,Web audio API filter is not working,"<p>So I'm creating a synthesizer in the browser and want to add few filters to it. I created all the filter stuff and connect my oscillator to the filter and the fiter to audio destination. Now when I choose lowpass filter to play, I get this error in the",1,37,1,The problem is solved after discussion
196,3,35230035,Custom Adapter not populating GridView,<p>I have made a custom adapter to populate my gridView. What I am doing is that i am trying to populate the gridview with two different data(that too are custom) which are: Movies and FavouriteMovies. when the dridview is updated using Movies it updates ,0,76,1,The problem is solved after discussion
197,3,45813943,simple linked list implementation logical error?,"<p>I have implemented a linked list code, but it seems that there is somewhere a logic error in my code, can anyone help me to fix this problem?</p>&#xA;&#xA;<pre><code>struct Node{&#xA;  int val;&#xA;  struct Node *next;&#xA;};&#xA;void add(struct Node *",-2,67,1,The problem is solved after discussion
